 NUMBER OF REQUESTS
 200

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    0          677908     6150220         0          10000        677908      6150220         0           10000         0
    1          720445     6174094        387         507          589102      6141107        780          900           11
    2          700635     6166282        428         548          491710      6250336        840          960           10
    3          639776     6165743        382         502          561983      6239172        775          895           9
    4          724050     6179607        401         521          464065      6206480        931          1051           6
    5          650574     6158208        360         470          529917      6151195        776          896           12
    6          708344     6183508        392         512          455065      6216521        882          1002           12
    7          710145     6172852        389         509          465320      6146893        849          969           14
    8          659742     6196523        370         490          601115      6102206        787          907           11
    9          714274     6221241        419         539          552750      6190785        811          931           13
    10          716808     6188569        368         488          584312      6139397        698          818           4
    11          723223     6178173        367         487          512477      6185783        988          1108           4
    12          725316     6178516        402         522          565881      6236184        788          908           11
    13          720602     6181329        367         487          557661      6192874        761          881           5
    14          722909     6178310        401         521          500078      6269745        897          1017           13
    15          704983     6218631        395         515          553772      6190983        787          907           12
    16          650211     6143651        376         496          601201      6102741        703          823           14
    17          675739     6064452        426         546          586652      6137667        745          865           13
    18          719286     6174665        394         514          480363      6178063        795          915           12
    19          727591     6173459        395         515          558174      6369831        868          988           14
    20          721740     6179833        403         523          569301      6336868        876          996           12
    21          688638     6066752        461         581          529602      6149628        820          940           12
    22          685375     6099223        411         531          610110      6089119        728          848           15
    23          727247     6173344        419         539          466243      6147569        823          943           14
    24          720234     6171527        375         495          547252      6158792        777          897           3
    25          686488     6181892        360         465          601688      6098734        753          873           3
    26          722720     6173194        398         518          549809      6100818        710          830           10
    27          725894     6172170        374         494          517625      6143306        917          1037           12
    28          663248     6065181        461         581          564719      6230340        838          958           13
    29          702611     6223244        448         568          575261      6225111        799          919           15
    30          716867     6220310        435         555          478324      6153797        849          969           3
    31          720891     6176457        408         528          574197      6222839        726          846           16
    32          714316     6180207        384         504          483511      6257981        877          997           9
    33          677652     6088645        395         515          480580      6091552        967          1087           11
    34          698871     6185847        365         485          609707      6074213        671          791           14
    35          720215     6208109        387         507          609996      6089557        745          865           6
    36          698282     6194382        362         482          592044      6140563        797          917           4
    37          696275     6220307        416         536          586112      6136381        981          1101           5
    38          637710     6078139        432         552          575710      6226271        773          893           15
    39          723904     6180112        423         543          578438      6202849        714          834           11
    40          717398     6182604        377         497          577137      6229790        735          855           16
    41          716434     6203330        406         526          548892      6101242        781          901           16
    42          714881     6176375        360         479          591968      6138347        745          865           4
    43          636804     6090537        418         538          613936      6133135        678          798           11
    44          693726     6203334        483         603          574166      6225319        763          883           3
    45          723262     6174599        424         544          525957      6178672        775          895           11
    46          718024     6169678        371         491          509913      6220688        765          885           17
    47          722641     6172870        365         485          556382      6223647        819          939           5
    48          635651     6135564        397         517          589853      6141311        758          878           7
    49          699086     6145012        360         454          488520      6167288        857          977           3
    50          721791     6181108        425         545          579782      6270891        857          977           11
    51          715704     6181121        439         559          603504      6101330        822          942           7
    52          731013     6167971        433         553          502893      6126638        820          940           15
    53          688656     6208200        409         529          573181      6218696        789          909           12
    54          714143     6181226        367         487          519323      6097846        751          871           10
    55          713838     6174253        360         477          530251      6151302        754          874           4
    56          724817     6179625        384         504          543094      6083004        747          867           6
    57          718578     6179768        406         526          487256      6108097        867          987           16
    58          714028     6181092        371         491          564717      6230332        734          854           14
    59          707251     6182634        424         544          615770      6090070        708          828           10
    60          696713     6159709        438         558          602110      6103683        683          803           12
    61          723084     6185498        397         517          563622      6259938        789          909           15
    62          722119     6180985        388         508          547153      6158742        721          841           3
    63          724738     6190345        411         531          591007      6240807        717          837           15
    64          704670     6192982        364         484          507332      6200227        834          954           4
    65          691915     6170089        360         461          549189      6239861        883          1003           7
    66          662172     6144070        360         450          569844      6224497        777          897           4
    67          720324     6175458        424         544          616240      6255071        913          1033           6
    68          688335     6207882        423         543          542814      6175221        737          857           3
    69          718355     6202344        465         585          510284      6143010        848          968           8
    70          711657     6168917        379         499          513788      6173852        815          935           17
    71          660758     6148339        383         503          563769      6259156        813          933           9
    72          723589     6217095        413         533          570813      6224253        793          913           7
    73          635572     6135818        416         536          530649      6123993        795          915           8
    74          678375     6092518        375         495          457156      6237056        997          1117           8
    75          722633     6178811        378         498          584727      6140030        786          906           15
    76          719002     6176850        413         533          565881      6236184        767          887           14
    77          724438     6179906        429         549          570734      6204330        967          1087           8
    78          727609     6174827        411         531          564285      6258236        771          891           10
    79          711618     6168771        360         476          506887      6174543        823          943           8
    80          725866     6170285        405         525          486808      6259952        907          1027           17
    81          693524     6110345        405         525          547639      6217388        701          821           15
    82          652683     6060978        453         573          497426      6101083        899          1019           9
    83          717777     6183635        433         553          530464      6153753        807          927           3
    84          717089     6175065        370         490          575699      6233004        750          870           14
    85          721557     6210840        412         532          563769      6259156        794          914           12
    86          722130     6177345        413         533          574597      6224210        698          818           15
    87          715814     6184628        404         524          575400      6213510        743          863           8
    88          718157     6172035        360         480          530881      6134506        766          886           5
    89          723022     6180812        374         494          574399      6227989        775          895           10
    90          714527     6195595        415         535          574258      6226484        814          934           13
    91          726146     6174870        429         549          488547      6101481        934          1054           7
    92          662661     6130315        360         466          600473      6235040        737          857           11
    93          711583     6181296        390         510          564036      6173913        709          829           12
    94          719242     6177962        388         508          548076      6101403        751          871           15
    95          716807     6192498        388         508          575443      6258752        778          898           6
    96          679231     6205966        447         567          600958      6101640        802          922           5
    97          723538     6176001        385         505          564616      6230394        800          920           8
    98          718406     6188032        384         504          468899      6174127        823          943           6
    99          651205     6188350        407         527          535724      6226029        758          878           15
    100          730047     6167299        406         526          467550      6147502        909          1029           9
    101          708560     6183683        370         490          574936      6226925        669          789           15
    102          697408     6187326        364         484          563779      6260742        813          933           13
    103          716256     6180670        413         533          573369      6225348        729          849           17
    104          725998     6174175        428         548          525781      6085695        813          933           11
    105          725419     6178655        401         521          494199      6148425        869          989           7
    106          720443     6210478        437         557          558871      6370031        893          1013           14
    107          716456     6185241        365         485          475880      6246045        843          963           3
    108          725089     6179316        368         488          527179      6258725        844          964           3
    109          711365     6134372        387         507          558981      6320928        818          938           16
    110          720837     6189389        382         502          597428      6247120        750          870           14
    111          714766     6182718        394         514          570215      6256176        764          884           15
    112          696794     6086965        431         551          564342      6257191        796          916           9
    113          722433     6178401        379         499          523048      6074936        810          930           17
    114          722767     6173210        382         502          529656      6145827        794          914           7
    115          722512     6177882        415         535          547667      6101290        725          845           3
    116          676969     6123250        360         459          573240      6222634        773          893           3
    117          712684     6179661        390         510          520683      6283017        813          933           7
    118          642619     6175732        388         508          592595      6249508        742          862           15
    119          636463     6133480        378         498          516020      6087837        782          902           10
    120          684224     6091375        372         492          581792      6242108        721          841           3
    121          697726     6127768        360         465          545627      6153625        868          988           6
    122          652860     6060612        433         553          585031      6139753        760          880           3
    123          707838     6173065        454         574          595965      6220523        698          818           3
    124          667166     6201943        400         520          590784      6365855        818          938           17
    125          702498     6171967        473         593          535793      6083445        880          1000           10
    126          727056     6173078        389         509          559924      6369670        907          1027           3
    127          642796     6151171        416         536          520105      6122250        857          977           9
    128          720272     6186784        430         550          527263      6094034        882          1002           9
    129          661987     6072954        432         552          574132      6225650        790          910           16
    130          689504     6118030        360         470          529763      6153411        785          905           6
    131          661651     6075521        403         523          564684      6241574        806          926           17
    132          725936     6178351        438         558          508907      6221964        798          918           13
    133          707532     6171081        360         471          602482      6102913        764          884           5
    134          720616     6174716        412         532          535952      6229144        730          850           14
    135          723197     6179278        425         545          604136      6103664        659          779           10
    136          700159     6197805        369         489          563035      6258231        815          935           7
    137          672880     6074989        425         545          510284      6143010        863          983           5
    138          721883     6181106        404         524          578270      6197281        993          1113           6
    139          711874     6191153        435         555          566509      6235807        742          862           5
    140          635848     6078617        406         526          546469      6165380        857          977           13
    141          709449     6208728        469         589          597356      6148023        731          851           10
    142          663779     6158547        360         462          604616      6229688        709          829           16
    143          725103     6178552        384         504          577084      6233559        724          844           5
    144          723375     6174721        403         523          604341      6136393        707          827           9
    145          723522     6175096        404         524          569054      6158267        670          790           15
    146          718023     6170023        360         479          449387      6238058        972          1092           5
    147          711201     6179982        413         533          551247      6313852        871          991           5
    148          722196     6177369        387         507          613881      6131271        655          775           11
    149          674832     6124470        360         462          529578      6096673        902          1022           7
    150          692101     6170890        478         598          574551      6223416        736          856           5
    151          699591     6106032        373         493          496922      6101813        870          990           14
    152          713735     6170731        400         520          572878      6229151        778          898           14
    153          699703     6214025        441         561          518972      6239885        791          911           7
    154          720285     6173366        424         544          588457      6137898        727          847           14
    155          711039     6168533        360         471          543094      6083004        761          881           4
    156          675908     6147703        360         475          579025      6318406        926          1046           17
